0.000000000000000000e+00,7.321572061864209946e-01,1.277303436958099891e-01,4.906370410974860222e-04,5.885254735340340188e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.146841185253309952e-04,0.000000000000000000e+00,2.703455550903929860e-02,0.000000000000000000e+00,1.653520357288469980e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.630823996744750141e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.287367303335479980e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.321334836051429827e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.936977109070179854e-05,0.000000000000000000e+00
7.635622373068220448e-01,0.000000000000000000e+00,1.513314994842470118e-01,4.211487568812299865e-04,3.573085771932160010e-02,2.467728685067780125e-05,0.000000000000000000e+00,1.089077981756439933e-04,0.000000000000000000e+00,3.274190206353049838e-03,0.000000000000000000e+00,8.740231254010559980e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052681605889380090e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.537857541114450185e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.946700653056649708e-05,0.000000000000000000e+00,0.000000000000000000e+00,8.898618044617669597e-06,0.000000000000000000e+00
1.304669061509640057e-02,3.908464576274690017e-01,0.000000000000000000e+00,9.740802340778580062e-05,8.467935773275810096e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.420799471317530097e-03,0.000000000000000000e+00,2.378171679511940084e-01,0.000000000000000000e+00,1.079350737486729967e-04,1.046481044966940041e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.604037898068729880e-05,3.620040544454089886e-06,0.000000000000000000e+00,7.487878132772410322e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.662553253237530133e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.323049937572429894e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.565846677042629958e-04,0.000000000000000000e+00
1.192468369776489954e-05,7.902487886508810511e-02,3.376076699565540018e-01,0.000000000000000000e+00,1.624221417526900135e-01,1.931798759037909978e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.378660381033389863e-04,0.000000000000000000e+00,3.378660381033389863e-04,1.179748707165540061e-01,7.552299675251109750e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.830542294865619566e-04,1.589957826368649884e-05,1.216317737172020004e-03,0.000000000000000000e+00,2.345187793893760018e-04,2.020438907857960084e-02,1.538284197011670004e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.769873479105959815e-05,6.479078142452269909e-04,1.124895162155819910e-03,7.949789131843269747e-06,2.782426196145139838e-05
1.899454150747300132e-02,1.194629653342540038e-01,3.809271396963129774e-01,1.464531710178760063e-02,0.000000000000000000e+00,6.283371103044299490e-04,0.000000000000000000e+00,2.275116361481440037e-03,2.382320797362770144e-05,3.820051398571199658e-02,2.977900996703460138e-06,1.780784796028669946e-03,4.526409514989260122e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.871271295714500001e-05,5.955801993406920277e-06,2.977900996703460138e-06,1.355242743599740021e-02,1.786740598022070069e-05,0.000000000000000000e+00,2.286730175368580087e-02,5.955801993406920277e-06,0.000000000000000000e+00,2.977900996703460138e-06,2.173867727593520002e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.426989312313319956e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.213724800038829980e-04,1.092352320034949950e-04,2.063332160066019870e-04,6.918231360221380449e-04,0.000000000000000000e+00,8.496073600271870441e-05,1.836001505018750035e-01,4.854899200155350278e-05,0.000000000000000000e+00,8.253328640264100081e-04,3.366872595307730115e-02,1.602116736051260090e-03,1.107159762595420066e-01,2.087606656066799942e-03,9.168477139493390327e-02,3.740699833719700329e-02,1.468607008046990056e-02,3.641174400116509998e-05,1.177313056037670091e-03,5.461761600174770215e-04,6.214270976198850091e-03,2.158002694469050159e-02,7.282348800233029483e-04,5.825879040186420334e-04,1.399424694444779960e-02,1.063829787234040064e-01,1.721061766455070016e-02,1.432195264045829945e-03,2.366763360075730110e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.634537522362760176e-02,0.000000000000000000e+00,3.368695270079399839e-01,0.000000000000000000e+00,1.505602460688610089e-01,1.883180063400389896e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.842220897021429778e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.820407394620380008e-03,2.950315432660609825e-03,1.175732086249639957e-01,1.139323938357230011e-02,0.000000000000000000e+00,2.008725400960420081e-03,3.138633439000650008e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.166848719336029859e-05,3.572996314709509912e-03,1.278111824576079990e-02,6.023050930510319683e-04,2.134610084016450027e-02,4.154169686699260011e-01,6.125136539502020361e-05,0.000000000000000000e+00,2.041712179834000011e-04,1.470032769480480008e-03,1.408781404085459980e-03,1.153567381606209960e-02,1.755872474657240064e-03,3.896607695213200051e-02,5.308451667568420086e-04,2.474555161958810062e-02,1.014730953377500008e-02,1.265861551497080018e-02,1.531284134875499873e-04,8.371019937319430131e-04,1.225027307900400006e-04,2.918627561072709847e-02,1.898792327245620026e-02,3.062568269751010181e-05,1.745663913758070023e-03,5.869922517022769723e-03,2.607266453648019941e-02,2.061108445542430070e-02,1.122941698908699925e-03,2.429637494002470123e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.441639198634780004e-04,0.000000000000000000e+00,5.844262103466810400e-06,1.168852420693360047e-05,0.000000000000000000e+00,1.082941767772399935e-02,0.000000000000000000e+00,1.501040278654409976e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.613016340556839992e-03,0.000000000000000000e+00,2.068868784627250074e-03,4.418846576431249840e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.454590083456060080e-04
0.000000000000000000e+00,2.461528597076170083e-02,2.558733008463699998e-01,1.166965888689399907e-03,2.439728135419329952e-02,0.000000000000000000e+00,2.564760194921769854e-05,6.084893562451909772e-03,3.847140292382659864e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.923570146191329932e-05,4.616568350859189939e-04,1.282380097460880014e-05,0.000000000000000000e+00,3.911259297255700027e-04,2.564760194921769854e-05,3.847140292382659864e-05,2.313221338804820060e-01,5.129520389843539709e-05,5.129520389843539709e-05,7.899461400359060123e-03,6.411900487304429718e-06,2.564760194921769854e-05,1.282380097460880014e-05,1.282380097460879980e-04,4.488330341113100125e-05,1.282380097460880014e-05,1.314439599897399913e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.501817608859569884e-05,1.089777497664679989e-01,0.000000000000000000e+00,1.254656567589159943e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.003635217719150609e-05,3.601454087087660244e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.003635217719149417e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.020460761032260133e-01,0.000000000000000000e+00,3.601454087087660244e-04,0.000000000000000000e+00,3.342599574578229964e-03,3.601454087087660244e-04,0.000000000000000000e+00,4.321744904505190124e-03
0.000000000000000000e+00,3.974026895646310233e-04,1.390909413476199962e-03,1.987013447823149967e-04,7.380335663343139986e-04,7.252599084554510293e-03,2.838590639747360048e-05,5.109463151545249509e-04,7.096476599368409775e-05,1.703154383848409998e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.447681226271149962e-03,7.167441365362089631e-03,1.447681226271149962e-03,0.000000000000000000e+00,2.299258418195360056e-03,1.036085583507780029e-03,8.089983323279990044e-04,2.015399354220619860e-02,4.257885959621039902e-05,2.864137955505089914e-02,0.000000000000000000e+00,2.270872511797889935e-04,0.000000000000000000e+00,4.095518575027489727e-01,7.238406131355780166e-04,7.948053791292620466e-04,1.239754461909660030e-02,1.419295319873680024e-05
1.827769298959079893e-05,3.655538597918169951e-05,3.043235882766870057e-03,2.076345923617519892e-02,5.483307896877250183e-05,5.391919431929299627e-04,1.002531460479049938e-02,4.660811712345659945e-04,1.827769298959079893e-05,2.138490079782129957e-03,1.096661579375450037e-04,1.363515897023469953e-02,0.000000000000000000e+00,1.481407016806329975e-02,0.000000000000000000e+00,3.820037834824480030e-03,2.951847417818920152e-03,1.325132741745330004e-03,2.796487027407399979e-03,0.000000000000000000e+00,2.161337196019109952e-02,1.312338356652620053e-01,7.100883726456039963e-03,4.752200177293620259e-04,0.000000000000000000e+00,4.167314001626710313e-02,1.553603904115219891e-04,7.448159893258269638e-03,2.522321632563529880e-03,0.000000000000000000e+00
0.000000000000000000e+00,2.259244073668089953e-03,0.000000000000000000e+00,2.593946899396690122e-04,1.673514128643030049e-05,3.663322427599589870e-02,0.000000000000000000e+00,6.694056514572120197e-05,1.673514128643030049e-05,1.673514128643030049e-05,6.694056514572120197e-05,4.472466508798500322e-03,5.187893798793390002e-04,0.000000000000000000e+00,7.652143353220260125e-02,1.171459890050120052e-04,5.959383812097830413e-01,5.020542385929089809e-05,6.694056514572120197e-05,4.685839560200480208e-04,7.530813578893629564e-04,3.347028257286060099e-05,1.338811302914419974e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.331698867867689949e-02,7.430402731175050207e-03,3.897614405609609728e-02,5.857299450250600531e-04,3.096001137989599916e-03
0.000000000000000000e+00,7.228526415966829785e-06,0.000000000000000000e+00,1.123875077181539977e-04,0.000000000000000000e+00,5.716883093411550057e-03,0.000000000000000000e+00,4.384838985764049984e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.558652077683209907e-06,4.656933145471799790e-03,1.678391453732880096e-04,1.868511252553869961e-01,0.000000000000000000e+00,2.333648690928239903e-05,1.123444987159969918e-02,1.123091508287730060e-05,9.107529032744860349e-06,2.629993775111920049e-02,0.000000000000000000e+00,5.259647670406219984e-06,6.509976973843680285e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.052696052534670051e-02,2.021100842431970170e-03,1.864893922728080161e-02,3.478846552723999924e-02,6.432339577049799896e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.395570067524879970e-02,6.922670881804039960e-05,2.999824048781749800e-03,1.782587752064539958e-03,0.000000000000000000e+00,5.768892401503369796e-05,9.749428158540699753e-04,2.197371115732630123e-02,3.732473383772680342e-02,2.365245884616380071e-04,0.000000000000000000e+00,1.425493312411479918e-02,1.728360163490410065e-02,1.038400632270600031e-04,1.153778480300669995e-05,7.672626893999480446e-04,1.587599188893720065e-02,5.099700882928980342e-03,1.966903864292569859e-02,8.987934361542250505e-03,7.038048729834109687e-04,9.264841196814409610e-03,1.639519220507250005e-02,2.624846042684030045e-04,6.599612907319849821e-03
0.000000000000000000e+00,1.813197906474700105e-03,8.541831679324100065e-05,4.659180915994959668e-05,2.251937442730899872e-04,2.215324046032700056e-01,9.706626908322849977e-04,1.470359844072740077e-02,4.659180915994959668e-05,7.765301526658280795e-06,5.435711068660789780e-05,2.562161238720889883e-02,7.299383435058780017e-04,1.957244249794209967e-01,7.885663700321480715e-03,1.683517370979509958e-02,0.000000000000000000e+00,6.367547251859780088e-04,0.000000000000000000e+00,5.358058053394210022e-04,3.469536722110910104e-02,2.430539377844040134e-03,2.186320644830630142e-02,1.110438118312130108e-03,3.300253148829759885e-04,6.491792076286319844e-03,5.592958424575619758e-02,7.097485595365660149e-02,1.514233797698359978e-04,3.036232896923380005e-03
5.256492963467369802e-05,3.345040976751959829e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.867177980073109877e-05,9.557259933577039700e-05,8.219243542876249805e-04,1.987097699089669933e-01,0.000000000000000000e+00,4.166965331039589743e-03,4.778629966788519850e-06,7.167944950182779775e-05,9.557259933577039700e-05,9.079396936898190425e-05,2.795498530571280046e-03,3.345040976751959829e-05,0.000000000000000000e+00,2.867177980073109877e-05,3.822903973430809781e-05,4.778629966788519850e-06,6.498936754832380057e-03,1.103863522328140008e-03,7.563615511432869587e-02,4.436957924163140166e-02,1.911451986715400147e-05,3.822903973430809781e-05,4.300766970109659733e-05,3.822903973430809781e-05,8.281365732444499750e-03
0.000000000000000000e+00,1.754447524474540040e-04,2.738943221065399947e-02,8.020331540455050406e-05,1.503812163835319918e-05,2.506353606392199864e-05,0.000000000000000000e+00,4.594146160516910000e-03,0.000000000000000000e+00,1.376263828806019995e-01,0.000000000000000000e+00,5.012707212784399727e-06,2.020121006752109878e-03,1.503812163835319918e-05,0.000000000000000000e+00,1.418596141217980068e-03,0.000000000000000000e+00,7.519060819176609755e-06,0.000000000000000000e+00,6.015248655341279673e-05,0.000000000000000000e+00,2.827166868010399983e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.506353606392199864e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.285864666930659802e-04,0.000000000000000000e+00
0.000000000000000000e+00,1.138926220359440003e-05,2.277852440718889832e-05,5.694631101797220006e-05,0.000000000000000000e+00,4.441812259401829938e-04,0.000000000000000000e+00,2.847315550898610173e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.289458098904350342e-02,2.277852440718889832e-05,4.196943122024550041e-03,8.872235256600070202e-03,0.000000000000000000e+00,4.122912917701189624e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.163959818682940038e-04,8.541946652695829671e-06,0.000000000000000000e+00,0.000000000000000000e+00,8.541946652695829671e-06,2.842275802373520066e-01,1.338238308922340132e-04,9.253775540420490150e-04,6.780027789799769611e-02,1.110453064850450031e-04
2.679831587472679950e-05,1.450086647887989955e-03,3.662436502879330225e-04,1.342893384389079979e-02,9.141203303934579633e-04,1.857421049183840059e-02,7.110486478760840064e-03,5.776525866329990187e-04,1.191036261098959963e-05,0.000000000000000000e+00,3.066918372329839994e-04,1.167513294942260083e-02,7.848035683446380473e-02,4.293685721261779678e-03,0.000000000000000000e+00,1.238677711542919948e-03,2.158157705111329872e-02,2.977590652747419983e-05,5.955181305494839628e-06,5.955181305494839628e-06,0.000000000000000000e+00,3.106818087076659851e-02,3.169347490784350102e-02,5.955181305494839628e-06,0.000000000000000000e+00,8.932771958242259950e-05,1.341404589062709929e-02,3.839900905783070334e-02,5.955181305494839966e-05,1.649585221622069942e-03
1.031246777353820812e-04,2.371867587913787691e-03,2.676085387233164553e-02,1.185933793956893932e-02,6.367948850159843577e-02,2.846241105496545229e-02,1.031246777353820812e-04,4.176549448282973996e-03,0.000000000000000000e+00,1.031246777353820812e-04,3.093740332061462300e-04,2.500773435083015681e-02,3.594410642466742689e-01,1.082809116221511957e-02,0.000000000000000000e+00,2.939053315458389076e-03,5.826544292049087512e-03,1.031246777353820812e-04,2.062493554707641623e-04,0.000000000000000000e+00,2.923584613798081711e-02,0.000000000000000000e+00,1.031246777353820812e-04,6.084355986387543318e-03,0.000000000000000000e+00,6.187480664122924599e-04,2.268742910178405542e-03,1.134371455089202771e-03,2.062493554707641623e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.751279874681669262e-06,2.362845566164050023e-04,1.876274405131750020e-02,1.750255974936330125e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.627563031093290091e-01,3.763050346113110058e-04,8.339969720571629302e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.537871163657679885e-04,1.662743176189509977e-04,4.154232556511380098e-02,0.000000000000000000e+00,6.125895912277169839e-05,7.473593012978139993e-03,7.001023899745329989e-05,0.000000000000000000e+00,5.250767924809000202e-05,7.876151887213499625e-05,4.463152736087650104e-04,2.451233492898330021e-02,1.400204779949060035e-04,4.375639937340829888e-05,3.124206915261349901e-02
0.000000000000000000e+00,3.976933784052490183e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.696825081195729940e-03,1.855902432557829927e-04,2.179359713660760159e-02,0.000000000000000000e+00,3.075495459667260123e-03,0.000000000000000000e+00,9.412076622257569813e-04,9.889308676343869231e-03,3.972691721349499994e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.269967521707430005e-02,2.518724729899910223e-04,3.662756015112340197e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.862530655531249857e-02,5.777159143633590205e-02,2.929674554251999932e-03,0.000000000000000000e+00,6.628222973420820315e-04,7.953867568104989853e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.590773513620990110e-04,3.976933784052490183e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.751741241321409986e-02,0.000000000000000000e+00,6.628039922893800347e-05,0.000000000000000000e+00,1.657009980723450087e-05,1.104673320482299945e-05,0.000000000000000000e+00,1.807797888969280009e-02,0.000000000000000000e+00,3.143237466100329836e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.965235930604419635e-04,1.104673320482299945e-05,1.110196687084710017e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.463421504675530026e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.155541934612540147e-05,4.155541934612540147e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.279938082425169987e-01,0.000000000000000000e+00,3.501044079911069980e-03,2.326064597899369854e-02,0.000000000000000000e+00,1.973882418940960093e-04,0.000000000000000000e+00,1.454439677114389865e-04,3.347704582523859940e-01,0.000000000000000000e+00,4.155541934612540147e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.311083869225089780e-05,2.077770967306270073e-04,2.495402931734829952e-02,1.350551128749070127e-04
0.000000000000000000e+00,9.027103879397889712e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.690957098688810167e-02,4.513551939698940113e-05,3.125634718241520043e-03,0.000000000000000000e+00,4.513551939698940113e-05,3.159486357789260112e-04,1.839272415427320017e-03,2.189072690753979863e-03,9.027103879397890525e-04,1.489472140100649980e-03,3.780099749497859915e-03,2.507278102502760037e-02,2.031098372864519920e-03,0.000000000000000000e+00,2.550156845929899951e-03,5.619372164925180366e-03,4.400713141206470235e-04,9.895962627789929578e-02,5.641939924623680223e-05,1.805420775879570082e-04,1.163368012457400083e-02,0.000000000000000000e+00,1.037665590936780041e-01,6.567218072261959971e-03,9.354336395026059681e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.729080278092299557e-06,1.043425837542460034e-04,0.000000000000000000e+00,4.909511792644229849e-02,0.000000000000000000e+00,9.352187136491689782e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.729080278092299557e-06,5.410356194664609690e-05,8.888442319806150183e-04,3.995934503773720253e-02,1.319701812082869907e-01,1.468525252837529868e-04,8.699852761020700209e-02,7.729080278092299557e-06,0.000000000000000000e+00,3.516731526532000229e-04,2.651074535385660076e-03,5.719519405788300046e-04,8.501988305901529513e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.437608931725159987e-02,1.512271847211540121e-01,0.000000000000000000e+00,1.913720276855649868e-02,9.370736929159109718e-02
0.000000000000000000e+00,5.456177347588500329e-06,2.728088673794250165e-06,3.819324143311950061e-05,1.636853204276549929e-05,3.546515275932520081e-04,0.000000000000000000e+00,4.910559612829649788e-05,0.000000000000000000e+00,5.456177347588500329e-06,1.091235469517700066e-05,3.026132361406269969e-02,1.936942958393909951e-04,1.010484044773390065e-02,3.295531117943450300e-02,5.387975130743639582e-04,1.023033252672839996e-04,0.000000000000000000e+00,9.575591245017820103e-04,1.985584779447669979e-01,0.000000000000000000e+00,1.241280346576379941e-04,1.636853204276549929e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.401400055107389964e-01,5.183368480209080311e-05,6.001795082347349515e-04,0.000000000000000000e+00,2.728088673794249928e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.769162605228170132e-05,2.557321665928220106e-02,8.307487815684529370e-05,2.243021710234820165e-03,0.000000000000000000e+00,1.117357111209569924e-02,1.523039432875489914e-04,7.961342490031010286e-03,4.846034559149309793e-04,1.523039432875489914e-04,7.476739034116080228e-04,5.109105006645990252e-03,2.212560921577310172e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.952259636685859875e-02,2.215330084182539900e-04,4.911109880372169917e-02,4.319893664155949851e-03,2.201484271156399931e-03,4.153743907842259942e-05,8.047186530793079551e-02,4.286663712893219735e-02,2.769162605228170132e-05,0.000000000000000000e+00
